ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
188545,Robert Lewandowski,"Aug 21, 1988",2022/2023, Poland,UEFA Nations League,429 ,5 ,5 ,0 ,1 ,0 ,2022/2023
188545,Robert Lewandowski,"Aug 21, 1988",2022, Poland,WC Qualification Europe,715 ,9 ,9 ,0 ,3 ,0 ,2022/2023
188545,Robert Lewandowski,"Aug 21, 1988",2020/2021, Poland,UEFA Nations League,276 ,4 ,4 ,0 ,3 ,0 ,2020/2021
188545,Robert Lewandowski,"Aug 21, 1988",2020, Poland,European Championship,270 ,3 ,3 ,0 ,0 ,0 ,2020/2021
188545,Robert Lewandowski,"Aug 21, 1988",2020, Poland,Euro Qualification,837 ,10 ,9 ,1 ,0 ,1 ,2020/2021
188545,Robert Lewandowski,"Aug 21, 1988",2018/2019, Poland,UEFA Nations League,0 ,3 ,3 ,0 ,0 ,0 ,2018/2019
188545,Robert Lewandowski,"Aug 21, 1988",2018, Poland,WC Qualification Europe,900 ,10 ,10 ,0 ,0 ,0 ,2018/2019
188545,Robert Lewandowski,"Aug 21, 1988",2016, Poland,Euro Qualification,876 ,10 ,10 ,0 ,1 ,0 ,2016/2017
188545,Robert Lewandowski,"Aug 21, 1988",2016, Poland,European Championship,450 ,5 ,5 ,0 ,0 ,0 ,2016/2017
188545,Robert Lewandowski,"Aug 21, 1988",2014, Poland,Euro Qualification,0 ,10 ,9 ,1 ,0 ,0 ,2014/2015
188545,Robert Lewandowski,"Aug 21, 1988",2012, Poland,European Championship,0 ,3 ,3 ,0 ,0 ,0 ,2012/2013
188545,Robert Lewandowski,"Aug 21, 1988",2012, Poland,Euro Qualification,270 ,3 ,3 ,0 ,0 ,0 ,2012/2013
188545,Robert Lewandowski,"Aug 21, 1988",2010, Poland,WC Qualification Europe,314 ,9 ,2 ,7 ,1 ,8 ,2010/2011
188545,Robert Lewandowski,"Aug 21, 1988",2008, Poland,European Championship,0 ,0 ,0 ,0 ,0 ,0 ,2008/2009
188545,Robert Lewandowski,"Aug 21, 1988",2008, Poland,Euro Qualification,0 ,3 ,2 ,1 ,0 ,7 ,2008/2009
202126,Harry Kane,"Jul 28, 1993",2022/2023, England,UEFA Nations League,478 ,6 ,5 ,1 ,0 ,1 ,2022/2023
202126,Harry Kane,"Jul 28, 1993",2022, England,WC Qualification Europe,591 ,8 ,7 ,1 ,4 ,3 ,2022/2023
202126,Harry Kane,"Jul 28, 1993",2020/2021, England,UEFA Nations League,453 ,6 ,5 ,1 ,2 ,1 ,2020/2021
202126,Harry Kane,"Jul 28, 1993",2020, England,European Championship,589 ,7 ,7 ,0 ,3 ,0 ,2020/2021
202126,Harry Kane,"Jul 28, 1993",2020, England,Euro Qualification,667 ,8 ,8 ,0 ,3 ,0 ,2020/2021
202126,Harry Kane,"Jul 28, 1993",2018/2019, England,UEFA Nations League,150 ,6 ,5 ,1 ,1 ,1 ,2018/2019
202126,Harry Kane,"Jul 28, 1993",2018, England,WC Qualification Europe,540 ,7 ,6 ,1 ,0 ,1 ,2018/2019
202126,Harry Kane,"Jul 28, 1993",2016, England,Euro Qualification,232 ,5 ,2 ,3 ,1 ,3 ,2016/2017
202126,Harry Kane,"Jul 28, 1993",2016, England,European Championship,240 ,4 ,3 ,1 ,1 ,1 ,2016/2017
202126,Harry Kane,"Jul 28, 1993",2012, England,European Championship,0 ,0 ,0 ,0 ,0 ,0 ,2012/2013
208722,Sadio Mané,"Apr 10, 1992",2022, Senegal,WC Qualification Africa,568 ,7 ,7 ,0 ,1 ,0 ,2022/2023
208722,Sadio Mané,"Apr 10, 1992",2018, Senegal,WC Qualification Africa,629 ,7 ,7 ,0 ,1 ,0 ,2018/2019
208722,Sadio Mané,"Apr 10, 1992",2014, Senegal,WC Qualification Africa,0 ,8 ,7 ,1 ,2 ,1 ,2014/2015
208722,Sadio Mané,"Apr 10, 1992",2012, Senegal U23,Olympic Games,0 ,5 ,4 ,1 ,0 ,0 ,2012/2013
210257,Ederson Santana de Moraes,"Aug 17, 1993",2022, Brazil,WC Qualification South America,450 ,5 ,5 ,0 ,0 ,8 ,2022/2023
210257,Ederson Santana de Moraes,"Aug 17, 1993",2021, Brazil,Copa America,360 ,4 ,4 ,0 ,0 ,3 ,2021/2022
210257,Ederson Santana de Moraes,"Aug 17, 1993",2018, Brazil,WC Qualification South America,90 ,1 ,1 ,0 ,0 ,5 ,2018/2019
212622,Joshua Kimmich,"Feb 8, 1995",2022/2023, Germany,UEFA Nations League,540 ,6 ,6 ,0 ,0 ,0 ,2022/2023
212622,Joshua Kimmich,"Feb 8, 1995",2022, Germany,WC Qualification Europe,683 ,8 ,8 ,0 ,2 ,0 ,2022/2023
212622,Joshua Kimmich,"Feb 8, 1995",2020/2021, Germany,UEFA Nations League,180 ,2 ,2 ,0 ,0 ,0 ,2020/2021
212622,Joshua Kimmich,"Feb 8, 1995",2020, Germany,European Championship,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
212622,Joshua Kimmich,"Feb 8, 1995",2020, Germany,Euro Qualification,720 ,8 ,8 ,0 ,0 ,0 ,2020/2021
212622,Joshua Kimmich,"Feb 8, 1995",2018/2019, Germany,UEFA Nations League,0 ,4 ,4 ,0 ,0 ,0 ,2018/2019
212622,Joshua Kimmich,"Feb 8, 1995",2018, Germany,WC Qualification Europe,900 ,10 ,10 ,0 ,0 ,0 ,2018/2019
212622,Joshua Kimmich,"Feb 8, 1995",2017, Germany U21,Euro U21,442 ,5 ,5 ,0 ,1 ,0 ,2017/2018
212622,Joshua Kimmich,"Feb 8, 1995",2017, Germany,Confederations Cup,90 ,5 ,5 ,0 ,0 ,0 ,2017/2018
212622,Joshua Kimmich,"Feb 8, 1995",2016, Germany,Euro Qualification,390 ,4 ,4 ,0 ,0 ,2 ,2016/2017
212622,Joshua Kimmich,"Feb 8, 1995",2016, Germany,European Championship,360 ,4 ,4 ,0 ,0 ,2 ,2016/2017
212622,Joshua Kimmich,"Feb 8, 1995",2012, Germany,European Championship,0 ,0 ,0 ,0 ,0 ,0 ,2012/2013
212622,Joshua Kimmich,"Feb 8, 1995",2008, Germany,European Championship,0 ,0 ,0 ,0 ,0 ,0 ,2008/2009
167495,Manuel Neuer,"Mar 27, 1986",2022/2023, Germany,UEFA Nations League,360 ,4 ,4 ,0 ,0 ,0 ,2022/2023
167495,Manuel Neuer,"Mar 27, 1986",2022, Germany,WC Qualification Europe,540 ,6 ,6 ,0 ,0 ,0 ,2022/2023
167495,Manuel Neuer,"Mar 27, 1986",2020/2021, Germany,UEFA Nations League,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
167495,Manuel Neuer,"Mar 27, 1986",2020, Germany,European Championship,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
167495,Manuel Neuer,"Mar 27, 1986",2020, Germany,Euro Qualification,630 ,7 ,7 ,0 ,0 ,1 ,2020/2021
167495,Manuel Neuer,"Mar 27, 1986",2018/2019, Germany,UEFA Nations League,0 ,4 ,4 ,0 ,0 ,0 ,2018/2019
167495,Manuel Neuer,"Mar 27, 1986",2018, Germany,WC Qualification Europe,270 ,3 ,3 ,0 ,0 ,0 ,2018/2019
167495,Manuel Neuer,"Mar 27, 1986",2016, Germany,Euro Qualification,810 ,9 ,9 ,0 ,0 ,0 ,2016/2017
167495,Manuel Neuer,"Mar 27, 1986",2016, Germany,European Championship,540 ,6 ,6 ,0 ,0 ,0 ,2016/2017
167495,Manuel Neuer,"Mar 27, 1986",2014, Germany,Euro Qualification,0 ,10 ,10 ,0 ,0 ,0 ,2014/2015
167495,Manuel Neuer,"Mar 27, 1986",2012, Germany,European Championship,0 ,5 ,5 ,0 ,0 ,0 ,2012/2013
167495,Manuel Neuer,"Mar 27, 1986",2012, Germany,Euro Qualification,0 ,10 ,10 ,0 ,0 ,0 ,2012/2013
167495,Manuel Neuer,"Mar 27, 1986",2008, Germany,European Championship,0 ,0 ,0 ,0 ,0 ,0 ,2008/2009
212831,Alisson Ramses Becker,"Oct 2, 1992",2022, Brazil,WC Qualification South America,720 ,8 ,8 ,0 ,0 ,5 ,2022/2023
212831,Alisson Ramses Becker,"Oct 2, 1992",2021, Brazil,Copa America,180 ,2 ,2 ,0 ,0 ,5 ,2021/2022
212831,Alisson Ramses Becker,"Oct 2, 1992",2019, Brazil,Copa America,540 ,6 ,6 ,0 ,0 ,0 ,2019/2020
212831,Alisson Ramses Becker,"Oct 2, 1992",2018, Brazil,WC Qualification South America,1080 ,16 ,16 ,0 ,0 ,2 ,2018/2019
212831,Alisson Ramses Becker,"Oct 2, 1992",2016, Brazil,Copa America,270 ,3 ,3 ,0 ,0 ,0 ,2016/2017
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2022, Brazil,WC Qualification South America,900 ,10 ,10 ,0 ,0 ,0 ,2022/2023
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2021, Brazil,Copa America,540 ,6 ,6 ,0 ,0 ,1 ,2021/2022
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2018, Brazil,WC Qualification South America,874 ,14 ,14 ,0 ,2 ,0 ,2018/2019
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2016, Brazil U23,Olympic Games,540 ,6 ,6 ,0 ,0 ,0 ,2016/2017
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2015, Brazil,Copa America,180 ,2 ,2 ,0 ,0 ,0 ,2015/2016
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2012, Brazil U23,Olympic Games,0 ,7 ,6 ,1 ,0 ,0 ,2012/2013
190871,Neymar da Silva Santos Jr.,"Feb 5, 1992",2011, Brazil,Copa America,332 ,4 ,4 ,0 ,3 ,0 ,2011/2012
215914,N'Golo Kanté,"Mar 29, 1991",2022/2023, France,UEFA Nations League,90 ,1 ,1 ,0 ,0 ,0 ,2022/2023
215914,N'Golo Kanté,"Mar 29, 1991",2022, France,WC Qualification Europe,161 ,2 ,2 ,0 ,1 ,2 ,2022/2023
215914,N'Golo Kanté,"Mar 29, 1991",2020/2021, France,UEFA Nations League,333 ,4 ,4 ,0 ,1 ,0 ,2020/2021
215914,N'Golo Kanté,"Mar 29, 1991",2020, France,European Championship,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
215914,N'Golo Kanté,"Mar 29, 1991",2020, France,Euro Qualification,260 ,3 ,3 ,0 ,1 ,2 ,2020/2021
