ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
179813,Edinson Cavani,"Feb 14, 1987",2016, Uruguay,Copa America,270 ,3 ,3 ,0 ,0 ,0 ,2016/2017
179813,Edinson Cavani,"Feb 14, 1987",2015, Uruguay,Copa America,333 ,4 ,4 ,0 ,0 ,0 ,2015/2016
179813,Edinson Cavani,"Feb 14, 1987",2014, Uruguay,World Cup,0 ,4 ,4 ,0 ,0 ,0 ,2014/2015
179813,Edinson Cavani,"Feb 14, 1987",2014, Uruguay,WC Qualification South America,1339 ,16 ,14 ,2 ,1 ,2 ,2014/2015
179813,Edinson Cavani,"Feb 14, 1987",2012, Uruguay U23,Olympic Games,0 ,3 ,3 ,0 ,0 ,0 ,2012/2013
179813,Edinson Cavani,"Feb 14, 1987",2011, Uruguay,Copa America,151 ,3 ,2 ,1 ,2 ,1 ,2011/2012
179813,Edinson Cavani,"Feb 14, 1987",2010, Uruguay,World Cup,76 ,6 ,6 ,0 ,3 ,1 ,2010/2011
179813,Edinson Cavani,"Feb 14, 1987",2010, CS Uruguay de Coronado,WC Qualification South America,0 ,7 ,1 ,6 ,1 ,6 ,2010/2011
189332,Jordi Alba Ramos,"Mar 21, 1989",2022/2023, Spain,UEFA Nations League,192 ,3 ,2 ,1 ,0 ,2 ,2022/2023
192119,Thibaut Courtois,"May 11, 1992",2022, Belgium,WC Qualification Europe,450 ,5 ,5 ,0 ,0 ,0 ,2022/2023
189332,Jordi Alba Ramos,"Mar 21, 1989",2022, FC Barcelona,Hybrid Friendlies,0 ,1 ,0 ,1 ,0 ,1 ,2022/2023
189332,Jordi Alba Ramos,"Mar 21, 1989",2022, Spain,WC Qualification Europe,360 ,4 ,4 ,0 ,0 ,4 ,2022/2023
189332,Jordi Alba Ramos,"Mar 21, 1989",2020/2021, Spain,UEFA Nations League,0 ,0 ,0 ,0 ,0 ,0 ,2020/2021
189332,Jordi Alba Ramos,"Mar 21, 1989",2020, Spain,European Championship,493 ,6 ,5 ,1 ,0 ,1 ,2020/2021
192119,Thibaut Courtois,"May 11, 1992",2020/2021, Belgium,UEFA Nations League,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
192119,Thibaut Courtois,"May 11, 1992",2020, Belgium,European Championship,450 ,5 ,5 ,0 ,0 ,0 ,2020/2021
192119,Thibaut Courtois,"May 11, 1992",2020, Belgium,Euro Qualification,810 ,9 ,9 ,0 ,0 ,1 ,2020/2021
192119,Thibaut Courtois,"May 11, 1992",2018/2019, Belgium,UEFA Nations League,0 ,4 ,4 ,0 ,0 ,0 ,2018/2019
189332,Jordi Alba Ramos,"Mar 21, 1989",2020, Spain,Euro Qualification,270 ,3 ,3 ,0 ,0 ,3 ,2020/2021
189332,Jordi Alba Ramos,"Mar 21, 1989",2018, Spain,WC Qualification Europe,540 ,7 ,6 ,1 ,0 ,2 ,2018/2019
189332,Jordi Alba Ramos,"Mar 21, 1989",2018, Spain,World Cup,360 ,4 ,4 ,0 ,0 ,0 ,2018/2019
189332,Jordi Alba Ramos,"Mar 21, 1989",2016, Spain,Euro Qualification,724 ,9 ,8 ,1 ,1 ,2 ,2016/2017
177003,Luka Modrić,"Sep 9, 1985",2022/2023, Croatia,UEFA Nations League,245 ,4 ,2 ,2 ,1 ,2 ,2022/2023
189509,Thiago Alcântara,"Apr 11, 1991",2022/2023, Spain,UEFA Nations League,0 ,0 ,0 ,0 ,0 ,0 ,2022/2023
192119,Thibaut Courtois,"May 11, 1992",2018, Belgium,WC Qualification Europe,720 ,10 ,10 ,0 ,0 ,0 ,2018/2019
192119,Thibaut Courtois,"May 11, 1992",2018, Belgium,World Cup,630 ,7 ,7 ,0 ,0 ,0 ,2018/2019
192119,Thibaut Courtois,"May 11, 1992",2016, Belgium,Euro Qualification,720 ,8 ,8 ,0 ,0 ,0 ,2016/2017
192119,Thibaut Courtois,"May 11, 1992",2016, Belgium,European Championship,450 ,5 ,5 ,0 ,0 ,0 ,2016/2017
192119,Thibaut Courtois,"May 11, 1992",2014, Belgium,World Cup,0 ,5 ,5 ,0 ,0 ,0 ,2014/2015
189332,Jordi Alba Ramos,"Mar 21, 1989",2016, Spain,European Championship,351 ,4 ,4 ,0 ,1 ,0 ,2016/2017
189332,Jordi Alba Ramos,"Mar 21, 1989",2014, Spain,World Cup,0 ,3 ,3 ,0 ,0 ,0 ,2014/2015
189332,Jordi Alba Ramos,"Mar 21, 1989",2014, Spain,Euro Qualification,0 ,5 ,5 ,0 ,0 ,0 ,2014/2015
189332,Jordi Alba Ramos,"Mar 21, 1989",2012, Spain U23,Olympic Games,0 ,3 ,3 ,0 ,0 ,0 ,2012/2013
177003,Luka Modrić,"Sep 9, 1985",2022, Croatia,WC Qualification Europe,534 ,7 ,6 ,1 ,2 ,1 ,2022/2023
177003,Luka Modrić,"Sep 9, 1985",2020/2021, Croatia,UEFA Nations League,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
