ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
208379,Giancarlo González,"Feb 8, 1988",2018, Costa Rica,World Cup,270 ,3 ,3 ,0 ,0 ,0 ,2018/2019
208379,Giancarlo González,"Feb 8, 1988",2017, Costa Rica,CONCACAF Gold Cup,450 ,5 ,5 ,0 ,0 ,0 ,2017/2018
208379,Giancarlo González,"Feb 8, 1988",2015, Costa Rica,CONCACAF Gold Cup,390 ,4 ,4 ,0 ,0 ,0 ,2015/2016
208379,Giancarlo González,"Feb 8, 1988",2014, Costa Rica,World Cup,0 ,5 ,5 ,0 ,0 ,0 ,2014/2015
208379,Giancarlo González,"Feb 8, 1988",2014, Costa Rica,WC Qualification Concacaf,0 ,14 ,14 ,0 ,0 ,1 ,2014/2015
208379,Giancarlo González,"Feb 8, 1988",2013, Costa Rica,Copa Centroamericana,0 ,4 ,4 ,0 ,0 ,1 ,2013/2014
208379,Giancarlo González,"Feb 8, 1988",2013, Costa Rica,CONCACAF Gold Cup,0 ,3 ,3 ,0 ,0 ,1 ,2013/2014
189127,Serdar Aziz,"Oct 23, 1990",2022, Fenerbahçe SK,Club Friendlies 2,0 ,0 ,0 ,0 ,0 ,0 ,2022/2023
189127,Serdar Aziz,"Oct 23, 1990",2022, Turkey,WC Qualification Europe,70 ,1 ,1 ,0 ,1 ,1 ,2022/2023
189127,Serdar Aziz,"Oct 23, 1990",2018/2019, Turkey,UEFA Nations League,0 ,2 ,2 ,0 ,1 ,0 ,2018/2019
189127,Serdar Aziz,"Oct 23, 1990",2018, Turkey,WC Qualification Europe,163 ,2 ,2 ,0 ,1 ,0 ,2018/2019
189127,Serdar Aziz,"Oct 23, 1990",2016, Turkey,Euro Qualification,609 ,7 ,7 ,0 ,1 ,0 ,2016/2017
210822,Douglas Justino de Melo,"Mar 22, 1994",2016, Brazil  U23,Olympic Games,524 ,6 ,6 ,0 ,2 ,0 ,2016/2017
211354,Marco Benassi,"Sep 8, 1994",2017, Italy U21,Euro U21,177 ,2 ,2 ,0 ,1 ,1 ,2017/2018
212096,Vincenzo Grifo,"Apr 7, 1993",2022, Italy,WC Qualification Europe,6 ,1 ,0 ,1 ,0 ,2 ,2022/2023
212096,Vincenzo Grifo,"Apr 7, 1993",2020, Italy,Euro Qualification,90 ,1 ,1 ,0 ,0 ,4 ,2020/2021
189757,Aleksandar Prijović,"Apr 21, 1990",2021, Switzerland U21,Euro U21,5 ,1 ,0 ,1 ,0 ,2 ,2021/2022
189757,Aleksandar Prijović,"Apr 21, 1990",2020, Serbia,Euro Qualification,53 ,1 ,1 ,0 ,1 ,1 ,2020/2021
189757,Aleksandar Prijović,"Apr 21, 1990",2019, Switzerland U21,Euro U21,5 ,1 ,0 ,1 ,0 ,2 ,2019/2020
189757,Aleksandar Prijović,"Apr 21, 1990",2018/2019, Serbia,UEFA Nations League,0 ,2 ,0 ,2 ,0 ,6 ,2018/2019
189757,Aleksandar Prijović,"Apr 21, 1990",2018, Serbia,WC Qualification Europe,73 ,8 ,0 ,8 ,0 ,5 ,2018/2019
189757,Aleksandar Prijović,"Apr 21, 1990",2018, Serbia,World Cup,1 ,1 ,0 ,1 ,0 ,3 ,2018/2019
189757,Aleksandar Prijović,"Apr 21, 1990",2017, Switzerland U21,Euro U21,5 ,1 ,0 ,1 ,0 ,2 ,2017/2018
189757,Aleksandar Prijović,"Apr 21, 1990",2016, Serbia,Euro Qualification,73 ,5 ,0 ,5 ,0 ,5 ,2016/2017
190875,Juraj Kucka,"Feb 26, 1987",2022/2023, Slovakia,UEFA Nations League,254 ,3 ,3 ,0 ,1 ,0 ,2022/2023
190875,Juraj Kucka,"Feb 26, 1987",2022, Slovakia,WC Qualification Europe,555 ,7 ,7 ,0 ,4 ,1 ,2022/2023
190875,Juraj Kucka,"Feb 26, 1987",2020/2021, Slovakia,UEFA Nations League,339 ,5 ,4 ,1 ,2 ,1 ,2020/2021
190875,Juraj Kucka,"Feb 26, 1987",2020, Slovakia,European Championship,270 ,3 ,3 ,0 ,0 ,0 ,2020/2021
190875,Juraj Kucka,"Feb 26, 1987",2020, Slovakia,Euro Qualification,848 ,10 ,10 ,0 ,5 ,0 ,2020/2021
190875,Juraj Kucka,"Feb 26, 1987",2018/2019, Slovakia,UEFA Nations League,0 ,3 ,3 ,0 ,3 ,0 ,2018/2019
190875,Juraj Kucka,"Feb 26, 1987",2018, Slovakia,WC Qualification Europe,415 ,7 ,6 ,1 ,2 ,1 ,2018/2019
190875,Juraj Kucka,"Feb 26, 1987",2016, Slovakia,Euro Qualification,716 ,9 ,9 ,0 ,5 ,0 ,2016/2017
190875,Juraj Kucka,"Feb 26, 1987",2016, Slovakia,European Championship,360 ,4 ,4 ,0 ,0 ,0 ,2016/2017
190875,Juraj Kucka,"Feb 26, 1987",2014, Slovakia,Euro Qualification,0 ,8 ,6 ,2 ,2 ,3 ,2014/2015
190875,Juraj Kucka,"Feb 26, 1987",2012, Slovakia,Euro Qualification,0 ,8 ,6 ,2 ,4 ,2 ,2012/2013
190875,Juraj Kucka,"Feb 26, 1987",2010, Slovakia,World Cup,0 ,3 ,2 ,1 ,0 ,2 ,2010/2011
194201,Pontus Jansson,"Feb 13, 1991",2020/2021, Sweden,UEFA Nations League,360 ,4 ,4 ,0 ,0 ,0 ,2020/2021
194201,Pontus Jansson,"Feb 13, 1991",2020, Sweden,European Championship,0 ,0 ,0 ,0 ,0 ,4 ,2020/2021
194201,Pontus Jansson,"Feb 13, 1991",2020, Sweden,Euro Qualification,270 ,3 ,3 ,0 ,0 ,3 ,2020/2021
194201,Pontus Jansson,"Feb 13, 1991",2018, Sweden,WC Qualification Europe,90 ,1 ,1 ,0 ,1 ,9 ,2018/2019
194201,Pontus Jansson,"Feb 13, 1991",2018, Sweden,World Cup,95 ,2 ,1 ,1 ,0 ,4 ,2018/2019
194201,Pontus Jansson,"Feb 13, 1991",2013, Sweden U21,Euro U21,810 ,9 ,9 ,0 ,0 ,0 ,2013/2014
189250,Salomón Rondón,"Sep 16, 1989",2022, Venezuela,WC Qualification South America,513 ,6 ,6 ,0 ,2 ,0 ,2022/2023
192620,Holger Badstuber,"Mar 13, 1989",2014, Germany,Euro Qualification,0 ,4 ,4 ,0 ,0 ,0 ,2014/2015
189250,Salomón Rondón,"Sep 16, 1989",2019, Venezuela,Copa America,351 ,4 ,4 ,0 ,2 ,0 ,2019/2020
189250,Salomón Rondón,"Sep 16, 1989",2018, Venezuela,WC Qualification South America,1162 ,14 ,14 ,0 ,1 ,0 ,2018/2019
189250,Salomón Rondón,"Sep 16, 1989",2016, Venezuela,Copa America,270 ,4 ,3 ,1 ,1 ,1 ,2016/2017
189250,Salomón Rondón,"Sep 16, 1989",2015, Venezuela,Copa America,270 ,3 ,3 ,0 ,0 ,0 ,2015/2016
192620,Holger Badstuber,"Mar 13, 1989",2012, Germany,European Championship,0 ,5 ,5 ,0 ,0 ,0 ,2012/2013
192620,Holger Badstuber,"Mar 13, 1989",2012, Germany,Euro Qualification,0 ,9 ,8 ,1 ,0 ,1 ,2012/2013
192620,Holger Badstuber,"Mar 13, 1989",2010, Germany,World Cup,0 ,2 ,2 ,0 ,1 ,5 ,2010/2011
189250,Salomón Rondón,"Sep 16, 1989",2014, Venezuela,WC Qualification South America,1021 ,13 ,11 ,2 ,2 ,2 ,2014/2015
189250,Salomón Rondón,"Sep 16, 1989",2011, Venezuela,Copa America,317 ,6 ,3 ,3 ,1 ,3 ,2011/2012
212442,José Pedro Malheiro de Sá,"Jan 17, 1993",2022, Portugal,WC Qualification Europe,0 ,0 ,0 ,0 ,0 ,7 ,2022/2023
